SESSION_ID,ENERGIA_TOTAL_MJ,MASSA_TOTAL_TON,TIPO_COMBUSTIVEL_PRINCIPAL,NUM_REGISTROS_CONSUMO
45700001946,1782.0,44.0,LSHFO 0.5,1
45700001948,2106.0,52.0,LSHFO 0.5,1
45700001950,1822.5,45.0,LSHFO 0.5,1
45700001952,1782.0,44.0,LSHFO 0.5,1
45700001954,1701.0,42.0,LSHFO 0.5,1
45700001956,1498.5,37.0,LSHFO 0.5,1
45700001958,1984.5,49.0,LSHFO 0.5,1
45700001961,1944.0,48.0,LSHFO 0.5,1
45700001968,578.0,14.0,LSHFO 0.5,2
45700001972,213.5,5.0,LSHFO 0.5,2
45700001976,407.2,10.0,LSHFO 0.5,2
45700001978,121.5,3.0,LSHFO 0.5,1
45700001985,40.5,1.0,LSHFO 0.5,1
45700001989,552.9000000000001,13.0,LSHFO 0.5,2
45700001993,0.0,0.0,LSHFO 0.5,2
45700001997,170.8,4.0,ULSMGO 0.1,1
45700002001,607.5,15.0,LSHFO 0.5,1
45700002003,1539.0,38.0,LSHFO 0.5,1
45700002005,1782.0,44.0,LSHFO 0.5,1
45700002007,1620.0,40.0,LSHFO 0.5,1
45700002009,1579.5,39.0,LSHFO 0.5,1
45700002011,1782.0,44.0,LSHFO 0.5,1
45700002013,1863.0,46.0,LSHFO 0.5,1
45700002015,1498.5,37.0,LSHFO 0.5,1
45700002018,1660.5,41.0,LSHFO 0.5,1
45700002020,1539.0,38.0,LSHFO 0.5,1
45700002022,1863.0,46.0,LSHFO 0.5,1
45700002024,1579.5,39.0,LSHFO 0.5,1
45700002028,1498.5,37.0,LSHFO 0.5,1
45700002030,1579.5,39.0,LSHFO 0.5,1
45700002032,243.0,6.0,LSHFO 0.5,1
45700002038,40.5,1.0,LSHFO 0.5,1
45700002043,2442.96,60.32,LSHFO 0.5,2
45700002047,60.75,1.5,LSHFO 0.5,1
45700002052,0.0,0.0,LSHFO 0.5,3
45700002072,0.0,0.0,ULSMGO 0.1,2
45700002082,290.5,7.0,VLSHFO 0.1,1
45700002085,1826.0,44.0,VLSHFO 0.1,1
45700002087,1992.0,48.0,VLSHFO 0.1,1
45700002089,1909.0,46.0,VLSHFO 0.1,1
45700002091,1909.0,46.0,VLSHFO 0.1,1
45700002093,1909.0,46.0,VLSHFO 0.1,1
45700002095,1909.0,46.0,VLSHFO 0.1,1
45700002099,1909.0,46.0,VLSHFO 0.1,1
45700002101,1950.5,47.0,VLSHFO 0.1,1
45700002103,1992.0,48.0,VLSHFO 0.1,1
45700002105,1909.0,46.0,VLSHFO 0.1,1
45700002107,1784.5,43.0,VLSHFO 0.1,1
45700002109,1909.0,46.0,LSHFO 0.5,3
45700002111,1909.0,46.0,VLSHFO 0.1,1
45700002113,1992.0,48.0,VLSHFO 0.1,1
45700002115,1909.0,46.0,VLSHFO 0.1,1
45700002118,1909.0,46.0,ULSMGO 0.1,2
45700002120,2158.0,52.0,ULSMGO 0.1,2
45700002122,2294.5,55.0,ULSMGO 0.1,2
45700002124,1743.0,42.0,VLSHFO 0.1,1
45700002126,1992.0,48.0,ULSMGO 0.1,2
45700002128,1743.0,42.0,VLSHFO 0.1,1
45700002132,1867.5,45.0,VLSHFO 0.1,1
45700002134,2158.0,52.0,ULSMGO 0.1,2
45700002136,2158.0,52.0,VLSHFO 0.1,1
45700002138,1950.5,47.0,VLSHFO 0.1,1
45700002140,1577.0,38.0,VLSHFO 0.1,1
45700002142,1867.5,45.0,VLSHFO 0.1,1
45700002145,1909.0,46.0,VLSHFO 0.1,1
45700002148,1660.0,40.0,VLSHFO 0.1,1
45700002150,1701.5,41.0,VLSHFO 0.1,1
45700002152,1743.0,42.0,VLSHFO 0.1,1
45700002154,1411.0,34.0,VLSHFO 0.1,1
45700002156,1681.165,40.51,VLSHFO 0.1,1
45700002172,0.0,0.0,ULSMGO 0.1,3
45700002176,1100.58,26.52,VLSHFO 0.1,1
45700002185,2121.48,51.12,VLSHFO 0.1,1
45700002223,1909.0,46.0,VLSHFO 0.1,1
45700002250,747.0,18.0,VLSHFO 0.1,1
45700002252,498.0,12.0,VLSHFO 0.1,1
45700002256,1245.0,30.0,ULSMGO 0.1,2
45700002258,1645.015,39.61,ULSMGO 0.1,2
45700002260,704.985,16.95,ULSMGO 0.1,2
45700002263,783.105,18.87,VLSHFO 0.1,1
45700002265,1134.98,27.32,ULSMGO 0.1,2
45700002291,1748.3950000000002,42.13,VLSHFO 0.1,1
45700002312,1856.2500000000002,44.7,ULSMGO 0.1,2
45700002314,2214.855,53.37,VLSHFO 0.1,1
45700002316,2214.025,53.35,VLSHFO 0.1,1
45700002319,2208.63,53.22,VLSHFO 0.1,1
45700002327,1251.18,30.12,ULSMGO 0.1,2
45700002329,895.985,21.59,VLSHFO 0.1,1
45700002331,800.905,19.27,ULSMGO 0.1,2
45700002333,488.86999999999995,11.78,VLSHFO 0.1,1
45700002335,554.855,13.37,VLSHFO 0.1,1
45700002339,1573.254,37.86,ULSMGO 0.1,2
45700002347,1623.8950000000002,39.13,VLSHFO 0.1,1
45700002349,1928.9199999999998,46.48,VLSHFO 0.1,1
45700002351,2567.19,61.86,VLSHFO 0.1,1
45700002353,2652.6800000000003,63.92,VLSHFO 0.1,1
45700002355,2695.8399999999997,64.96,VLSHFO 0.1,1
45700002365,1774.125,42.75,VLSHFO 0.1,1
45700002367,296.725,7.15,VLSHFO 0.1,1
45700002394,533.23,12.82,ULSMGO 0.1,2
45700002402,487.21000000000004,11.74,VLSHFO 0.1,1
45700002406,1860.3999999999999,44.8,ULSMGO 0.1,2
45700002411,1782.01,42.94,VLSHFO 0.1,1
45700002413,2256.77,54.38,VLSHFO 0.1,1
45700002415,2271.71,54.74,VLSHFO 0.1,1
45700002417,2258.845,54.43,VLSHFO 0.1,1
45700002419,2223.985,53.59,VLSHFO 0.1,1
45700002421,2036.82,49.08,VLSHFO 0.1,1
45700002423,1945.935,46.89,VLSHFO 0.1,1
45700002425,2057.985,49.59,VLSHFO 0.1,1
45700002427,2597.9,62.6,VLSHFO 0.1,1
45700002429,2186.6349999999998,52.69,VLSHFO 0.1,1
45700002431,2128.535,51.29,VLSHFO 0.1,1
45700002433,2340.6,56.4,VLSHFO 0.1,1
45700002435,2417.79,58.26,VLSHFO 0.1,1
45700002438,2206.5550000000003,53.17,VLSHFO 0.1,1
45700002440,2127.29,51.26,VLSHFO 0.1,1
45700002442,2552.25,61.5,VLSHFO 0.1,1
45700002444,2447.255,58.97,VLSHFO 0.1,1
45700002446,2310.3050000000003,55.67,VLSHFO 0.1,1
45700002448,2362.1800000000003,56.92,VLSHFO 0.1,1
45700002450,2332.3,56.2,VLSHFO 0.1,1
45700002452,2618.235,63.09,VLSHFO 0.1,1
45700002454,2234.36,53.84,VLSHFO 0.1,1
45700002456,2607.86,62.84,VLSHFO 0.1,1
45700002458,2350.975,56.65,VLSHFO 0.1,1
45700002460,2249.3,54.2,VLSHFO 0.1,1
45700002462,2711.61,65.34,VLSHFO 0.1,1
45700002464,2123.97,51.18,VLSHFO 0.1,1
45700002466,2041.385,49.19,VLSHFO 0.1,1
45700002469,2127.29,51.26,VLSHFO 0.1,1
45700002471,2003.2050000000002,48.27,VLSHFO 0.1,1
45700002477,2003.6200000000001,48.28,VLSHFO 0.1,1
45700002490,585.5649999999999,14.11,VLSHFO 0.1,1
45700002492,434.92,10.48,VLSHFO 0.1,1
45700002494,319.55,7.7,VLSHFO 0.1,1
45700002496,319.965,7.71,VLSHFO 0.1,1
45700002498,432.84499999999997,10.43,VLSHFO 0.1,1
45700002500,349.015,8.41,VLSHFO 0.1,1
45700002522,41.5,1.0,VLSHFO 0.1,1
45700002533,871.5,21.0,VLSHFO 0.1,1
45700002535,1577.0,38.0,VLSHFO 0.1,1
45700002537,1784.5,43.0,VLSHFO 0.1,1
45700002540,1867.5,45.0,VLSHFO 0.1,1
45700002542,1452.5,35.0,VLSHFO 0.1,1
45700002548,124.5,3.0,ULSMGO 0.1,2
45700002554,161.85,3.9,VLSHFO 0.1,1
45700002559,62.25,1.5,VLSHFO 0.1,1
45700002564,1452.5,35.0,VLSHFO 0.1,1
45700002566,2075.0,50.0,VLSHFO 0.1,1
45700002572,1245.0,30.0,VLSHFO 0.1,1
45700002578,290.5,7.0,VLSHFO 0.1,1
45700002580,415.0,10.0,VLSHFO 0.1,1
45700002582,373.5,9.0,VLSHFO 0.1,1
45700002584,83.0,2.0,VLSHFO 0.1,1
45700002588,62.25,1.5,VLSHFO 0.1,1
45700002592,41.5,1.0,VLSHFO 0.1,1
45700002599,1037.5,25.0,VLSHFO 0.1,1
45700002601,352.75,8.5,VLSHFO 0.1,1
45700002605,83.0,2.0,VLSHFO 0.1,1
45700002609,0.0,0.0,ULSMGO 0.1,2
45700002619,41.5,1.0,ULSMGO 0.1,2
45700002623,332.0,8.0,VLSHFO 0.1,1
45700002635,62.25,1.5,ULSMGO 0.1,2
45700002651,124.5,3.0,VLSHFO 0.1,1
45700002655,0.0,0.0,ULSMGO 0.1,2
45700002663,373.5,9.0,ULSMGO 0.1,2
45700002668,332.0,8.0,VLSHFO 0.1,1
45700002671,1867.5,45.0,VLSHFO 0.1,1
45700002673,1826.0,44.0,VLSHFO 0.1,1
45700002676,2282.5,55.0,VLSHFO 0.1,1
45700002678,1867.5,45.0,VLSHFO 0.1,1
45700002680,1867.5,45.0,VLSHFO 0.1,1
45700002685,2075.0,50.0,VLSHFO 0.1,1
45700002688,2075.0,50.0,VLSHFO 0.1,1
45700002690,2158.0,52.0,VLSHFO 0.1,1
45700002692,1992.0,48.0,VLSHFO 0.1,1
45700002697,2199.5,53.0,VLSHFO 0.1,1
45700002699,2158.0,52.0,ULSMGO 0.1,2
45700002701,2075.0,50.0,VLSHFO 0.1,1
45700002708,1992.0,48.0,VLSHFO 0.1,1
45700002710,1535.5,37.0,VLSHFO 0.1,1
45700002712,1494.0,36.0,VLSHFO 0.1,1
45700002714,1120.5,27.0,VLSHFO 0.1,1
45700002726,103.75,2.5,VLSHFO 0.1,1
45700002728,207.5,5.0,VLSHFO 0.1,1
45700002730,249.0,6.0,VLSHFO 0.1,1
45700002732,167.2,4.0,ULSMGO 0.1,2
45700002735,208.7,5.0,ULSMGO 0.1,2
45700002739,85.4,2.0,ULSMGO 0.1,1
45700002743,249.0,6.0,VLSHFO 0.1,1
45700002748,705.5,17.0,VLSHFO 0.1,1
45700002755,233.65,5.5,ULSMGO 0.1,2
45700002759,213.5,5.0,ULSMGO 0.1,1
45700002763,213.5,5.0,ULSMGO 0.1,1
45700002772,148.25,3.5,ULSMGO 0.1,2
45700002780,249.0,6.0,VLSHFO 0.1,1
45700002782,1660.0,40.0,VLSHFO 0.1,1
45700002784,1826.0,44.0,VLSHFO 0.1,1
45700002787,1660.0,40.0,VLSHFO 0.1,1
45700002797,1660.0,40.0,VLSHFO 0.1,1
45700002799,1763.75,42.5,VLSHFO 0.1,1
45700002801,1660.0,40.0,VLSHFO 0.1,1
45700002803,1950.5,47.0,VLSHFO 0.1,1
45700002805,1784.5,43.0,VLSHFO 0.1,1
45700002811,1660.0,40.0,ULSMGO 0.1,2
45700002813,1245.0,30.0,VLSHFO 0.1,1
45700002815,830.0,20.0,VLSHFO 0.1,1
45700002821,166.0,4.0,VLSHFO 0.1,1
45700002825,332.0,8.0,ULSMGO 0.1,2
45700002830,249.0,6.0,VLSHFO 0.1,1
45700002832,332.0,8.0,VLSHFO 0.1,1
45700002834,498.0,12.0,VLSHFO 0.1,1
45700002836,207.5,5.0,VLSHFO 0.1,1
45700002839,290.5,7.0,VLSHFO 0.1,1
45700002843,41.5,1.0,VLSHFO 0.1,1
45700002847,41.5,1.0,VLSHFO 0.1,1
45700002851,124.5,3.0,VLSHFO 0.1,1
45700002855,1743.0,42.0,VLSHFO 0.1,1
45700002861,1701.5,41.0,VLSHFO 0.1,1
45700002869,1618.5,39.0,VLSHFO 0.1,1
45700002871,1577.0,38.0,ULSMGO 0.1,2
45700002873,1660.0,40.0,VLSHFO 0.1,1
45700002875,1743.0,42.0,ULSMGO 0.1,2
45700002877,2033.5,49.0,VLSHFO 0.1,1
45700002879,1867.5,45.0,VLSHFO 0.1,1
45700002881,1743.0,42.0,VLSHFO 0.1,1
45700002883,1867.5,45.0,VLSHFO 0.1,1
45700002887,1867.5,45.0,VLSHFO 0.1,1
45700002889,1535.5,37.0,VLSHFO 0.1,1
45700002895,290.5,7.0,VLSHFO 0.1,1
45700002903,157.7,3.8,VLSHFO 0.1,1
45700002912,228.25,5.5,VLSHFO 0.1,1
45700002930,17.00255,0.4097,VLSHFO 0.1,1
45700002934,1020.9000000000001,24.6,VLSHFO 0.1,1
45700002948,498.0,12.0,VLSHFO 0.1,1
45700002961,58.93,1.42,VLSHFO 0.1,1
45700002965,726.25,17.5,VLSHFO 0.1,1
45700002967,2236.85,53.9,VLSHFO 0.1,1
45700002969,1992.0,48.0,VLSHFO 0.1,1
45700002973,2029.35,48.9,VLSHFO 0.1,1
45700002975,1992.0,48.0,VLSHFO 0.1,1
45700002977,1992.0,48.0,VLSHFO 0.1,1
45700002979,1950.5,47.0,VLSHFO 0.1,1
45700002981,2158.0,52.0,VLSHFO 0.1,1
45700002983,1992.0,48.0,VLSHFO 0.1,1
45700002985,1826.0,44.0,VLSHFO 0.1,1
45700002987,2033.5,49.0,VLSHFO 0.1,1
45700002989,1950.5,47.0,VLSHFO 0.1,1
45700002991,2365.5,57.0,VLSHFO 0.1,1
45700002996,2158.0,52.0,VLSHFO 0.1,1
45700002998,2116.5,51.0,VLSHFO 0.1,1
45700003005,2116.5,51.0,VLSHFO 0.1,1
45700003068,332.0,8.0,VLSHFO 0.1,1
45700003078,102.50500000000001,2.47,VLSHFO 0.1,1
45700003083,86.254,2.02,ULSMGO 0.1,1
45700003087,100.772,2.36,ULSMGO 0.1,1
45700003095,36.295,0.85,ULSMGO 0.1,2
45700003100,36.295,0.85,ULSMGO 0.1,1
45700003104,85.4,2.0,ULSMGO 0.1,1
45700003108,132.83970000000002,3.111,ULSMGO 0.1,1
45700003110,664.0,16.0,ULSMGO 0.1,2
45700003112,290.5,7.0,ULSMGO 0.1,2
45700003114,290.5,7.0,ULSMGO 0.1,2
45700003119,1743.0,42.0,ULSMGO 0.1,2
45700003121,1328.0,32.0,VLSHFO 0.1,1
45700003123,1494.0,36.0,VLSHFO 0.1,1
45700003125,1303.515,31.41,VLSHFO 0.1,1
45700003130,207.5,5.0,VLSHFO 0.1,1
45700003136,207.5,5.0,VLSHFO 0.1,1
45700003138,39.425,0.95,VLSHFO 0.1,1
45700003141,251.075,6.05,ULSMGO 0.1,2
45700003145,175.54500000000002,4.23,VLSHFO 0.1,1
45700003149,0.0,0.0,VLSHFO 0.1,6
45700003153,8.3,0.2,VLSHFO 0.1,1
45700003158,810.0,20.0,LSHFO 0.5,1
45700003168,121.5,3.0,LSHFO 0.5,1
45700003170,202.5,5.0,LSHFO 0.5,1
45700003172,1660.5,41.0,LSHFO 0.5,1
45700003175,972.0,24.0,LSHFO 0.5,1
45700003177,202.5,5.0,LSHFO 0.5,1
45700003185,202.5,5.0,LSHFO 0.5,1
45700003206,0.0,0.0,LSHFO 0.5,3
45700003229,40.5,1.0,LSHFO 0.5,1
45700003275,0.0,0.0,LSHFO 0.5,1
45700003279,81.0,2.0,LSHFO 0.5,1
45700003283,1539.0,38.0,LSHFO 0.5,1
45700003285,1984.5,49.0,LSHFO 0.5,1
45700003287,2227.5,55.0,LSHFO 0.5,1
45700003289,2146.5,53.0,LSHFO 0.5,1
45700003291,2146.5,53.0,LSHFO 0.5,1
45700003293,2227.5,55.0,LSHFO 0.5,1
45700003295,2106.0,52.0,LSHFO 0.5,1
45700003297,1701.0,42.0,LSHFO 0.5,1
45700003299,1701.0,42.0,LSHFO 0.5,1
45700003301,2106.0,52.0,LSHFO 0.5,1
45700003303,2146.5,53.0,LSHFO 0.5,1
45700003305,2178.9,53.8,LSHFO 0.5,1
45700003307,2154.6,53.2,LSHFO 0.5,1
45700003309,2268.0,56.0,LSHFO 0.5,1
45700003311,2389.5,59.0,LSHFO 0.5,1
45700003313,2227.5,55.0,LSHFO 0.5,1
45700003315,2227.5,55.0,LSHFO 0.5,1
45700003324,1944.0,48.0,LSHFO 0.5,1
45700003336,1822.5,45.0,LSHFO 0.5,1
45700003338,1822.5,45.0,LSHFO 0.5,1
45700003340,1539.0,38.0,LSHFO 0.5,1
45700003389,1701.0,42.0,LSHFO 0.5,1
45700003395,405.0,10.0,LSHFO 0.5,1
45700003399,40.5,1.0,LSHFO 0.5,3
45700003403,162.0,4.0,LSHFO 0.5,1
45700003407,0.0,0.0,LSHFO 0.5,3
45700003412,60.75,1.5,LSHFO 0.5,1
45700003414,121.5,3.0,LSHFO 0.5,3
45700003418,283.5,7.0,LSHFO 0.5,1
45700003426,81.0,2.0,LSHFO 0.5,1
45700003430,0.0,0.0,LSHFO 0.5,3
45700003436,121.5,3.0,LSHFO 0.5,2
45700003453,101.25,2.5,LSHFO 0.5,1
45700003459,0.0,0.0,LSHFO 0.5,2
45700003463,81.0,2.0,LSHFO 0.5,1
45700003472,60.75,1.5,LSHFO 0.5,1
45700003476,729.0,18.0,LSHFO 0.5,1
45700003478,1822.5,45.0,LSHFO 0.5,1
45700003480,1660.5,41.0,LSHFO 0.5,1
45700003483,1822.5,45.0,LSHFO 0.5,1
45700003485,2065.5,51.0,LSHFO 0.5,1
45700003489,1822.5,45.0,LSHFO 0.5,1
45700003491,1782.0,44.0,LSHFO 0.5,1
45700003499,2065.5,51.0,LSHFO 0.5,1
45700003501,1863.0,46.0,LSHFO 0.5,1
45700003503,1822.5,45.0,LSHFO 0.5,1
45700003506,1944.0,48.0,LSHFO 0.5,1
45700003509,1863.0,46.0,LSHFO 0.5,1
45700003511,1822.5,45.0,LSHFO 0.5,1
45700003513,1782.0,44.0,LSHFO 0.5,1
45700003515,1782.0,44.0,LSHFO 0.5,1
45700003517,2025.0,50.0,LSHFO 0.5,1
45700003519,1903.5,47.0,LSHFO 0.5,1
45700003521,1863.0,46.0,LSHFO 0.5,1
45700003523,1660.5,41.0,LSHFO 0.5,1
45700003525,1660.5,41.0,LSHFO 0.5,1
45700003527,1741.5,43.0,LSHFO 0.5,1
45700003530,1701.0,42.0,LSHFO 0.5,1
45700003532,1822.5,45.0,LSHFO 0.5,2
45700003534,1984.5,49.0,LSHFO 0.5,1
45700003538,1741.5,43.0,LSHFO 0.5,2
45700003540,1944.0,48.0,LSHFO 0.5,2
45700003542,1782.0,44.0,LSHFO 0.5,2
45700003544,1944.0,48.0,LSHFO 0.5,1
45700003547,1782.0,44.0,LSHFO 0.5,1
45700003549,2146.5,53.0,LSHFO 0.5,1
45700003551,2025.0,50.0,LSHFO 0.5,1
45700003553,1741.5,43.0,LSHFO 0.5,2
45700003555,1782.0,44.0,LSHFO 0.5,1
45700003558,1782.0,44.0,LSHFO 0.5,1
45700003560,1417.5,35.0,LSHFO 0.5,1
45700003563,1417.5,35.0,LSHFO 0.5,1
45700003565,1539.0,38.0,LSHFO 0.5,2
45700003567,202.5,5.0,LSHFO 0.5,1
45700003576,101.25,2.5,LSHFO 0.5,1
45700003580,324.0,8.0,LSHFO 0.5,1
45700003585,81.0,2.0,LSHFO 0.5,1
45700003590,0.0,0.0,LSHFO 0.5,2
45700003594,283.5,7.0,LSHFO 0.5,2
45700003598,0.0,0.0,LSHFO 0.5,2
45700003602,20.25,0.5,LSHFO 0.5,1
45700003606,405.0,10.0,LSHFO 0.5,1
45700003612,40.5,1.0,LSHFO 0.5,1
45700003616,0.0,0.0,LSHFO 0.5,2
45700003621,121.5,3.0,LSHFO 0.5,1
45700003625,0.0,0.0,LSHFO 0.5,2
45700003629,162.0,4.0,LSHFO 0.5,2
45700003634,20.25,0.5,LSHFO 0.5,1
45700003640,20.25,0.5,LSHFO 0.5,1
45700003648,10.125,0.25,LSHFO 0.5,1
45700003652,202.5,5.0,LSHFO 0.5,1
45700003654,1741.5,43.0,LSHFO 0.5,1
45700003656,1741.5,43.0,LSHFO 0.5,1
45700003659,1539.0,38.0,LSHFO 0.5,1
45700003661,1417.5,35.0,LSHFO 0.5,1
45700003663,1417.5,35.0,LSHFO 0.5,1
45700003665,1579.5,39.0,LSHFO 0.5,1
45700003667,1215.0,30.0,LSHFO 0.5,1
45700003669,2025.0,50.0,LSHFO 0.5,1
45700003672,1944.0,48.0,LSHFO 0.5,1
45700003674,1539.0,38.0,LSHFO 0.5,1
45700003676,2025.0,50.0,LSHFO 0.5,1
45700003678,2065.5,51.0,LSHFO 0.5,2
45700003684,60.75,1.5,LSHFO 0.5,1
45700003696,40.5,1.0,LSHFO 0.5,1
45700003700,891.0,22.0,LSHFO 0.5,1
45700003702,1053.0,26.0,LSHFO 0.5,1
45700003708,162.0,4.0,LSHFO 0.5,1
45700003718,121.5,3.0,LSHFO 0.5,1
45700003726,20.25,0.5,LSHFO 0.5,1
45700003731,1215.0,30.0,LSHFO 0.5,1
45700003733,1863.0,46.0,LSHFO 0.5,1
45700003736,2025.0,50.0,LSHFO 0.5,1
45700003738,2025.0,50.0,LSHFO 0.5,1
45700003740,1944.0,48.0,LSHFO 0.5,2
45700003743,1944.0,48.0,LSHFO 0.5,1
45700003745,1620.0,40.0,LSHFO 0.5,1
45700003748,1539.0,38.0,LSHFO 0.5,1
45700003750,1620.0,40.0,LSHFO 0.5,1
45700003754,1822.5,45.0,LSHFO 0.5,1
45700003756,2025.0,50.0,LSHFO 0.5,1
45700003758,2187.0,54.0,LSHFO 0.5,1
45700003760,2187.0,54.0,LSHFO 0.5,1
45700003763,2025.0,50.0,LSHFO 0.5,1
45700003766,1944.0,48.0,LSHFO 0.5,1
45700003768,1822.5,45.0,LSHFO 0.5,2
45700003770,1984.5,49.0,LSHFO 0.5,1
45700003772,1984.5,49.0,LSHFO 0.5,1
45700003774,1944.0,48.0,LSHFO 0.5,1
45700003776,1984.5,49.0,LSHFO 0.5,2
45700003780,1782.0,44.0,LSHFO 0.5,1
45700003782,1782.0,44.0,LSHFO 0.5,1
45700003784,1822.5,45.0,LSHFO 0.5,1
45700003786,1903.5,47.0,LSHFO 0.5,1
45700003788,1822.5,45.0,LSHFO 0.5,1
45700003790,1984.5,49.0,LSHFO 0.5,1
45700003793,1944.0,48.0,LSHFO 0.5,1
45700003795,1984.5,49.0,LSHFO 0.5,1
45700003798,1822.5,45.0,LSHFO 0.5,1
45700003802,1822.5,45.0,LSHFO 0.5,1
45700003804,1822.5,45.0,LSHFO 0.5,2
45700003806,1701.0,42.0,LSHFO 0.5,1
45700003808,1012.5,25.0,LSHFO 0.5,1
45700003810,1583.1450000000002,39.09,LSHFO 0.5,1
45700003817,81.0,2.0,LSHFO 0.5,1
45700003841,0.0,0.0,LSHFO 0.5,2
45700003845,35.235,0.87,LSHFO 0.5,1
45700003856,21.87,0.54,LSHFO 0.5,1
45700003864,121.5,3.0,LSHFO 0.5,1
45700003876,40.5,1.0,LSHFO 0.5,1
45700003880,121.5,3.0,LSHFO 0.5,1
45700003882,8.1,0.2,LSHFO 0.5,1
45700003900,8.1,0.2,LSHFO 0.5,1
45700003909,243.0,6.0,LSHFO 0.5,1
45700003915,1749.6000000000001,43.2,LSHFO 0.5,1
45700003917,2170.8,53.6,LSHFO 0.5,1
45700003919,283.5,7.0,LSHFO 0.5,1
45700003925,81.0,2.0,LSHFO 0.5,1
45700003937,20.25,0.5,LSHFO 0.5,1
45700003945,52.65,1.3,LSHFO 0.5,1
45700003949,1154.25,28.5,LSHFO 0.5,1
45700003951,1255.5,31.0,LSHFO 0.5,1
45700003953,418.365,10.33,LSHFO 0.5,1
45700003959,28.349999999999998,0.7,LSHFO 0.5,1
45700003969,109.35000000000001,2.7,LSHFO 0.5,1
45700003973,0.0,0.0,LSHFO 0.5,2
45700003979,8.1,0.2,LSHFO 0.5,1
45700003983,324.0,8.0,LSHFO 0.5,1
45700003990,56.699999999999996,1.4,LSHFO 0.5,1
45700003996,43.335,1.07,LSHFO 0.5,1
45700004000,43.335,1.07,LSHFO 0.5,1
45700004008,64.8,1.6,LSHFO 0.5,1
45700004012,1394.82,34.44,LSHFO 0.5,1
45700004014,1741.5,43.0,LSHFO 0.5,1
45700004016,1960.2,48.4,LSHFO 0.5,1
45700004018,174.96,4.32,LSHFO 0.5,1
45700004024,166.86,4.12,LSHFO 0.5,1
45700004036,81.0,2.0,LSHFO 0.5,1
45700004051,81.0,2.0,LSHFO 0.5,1
45700004059,182.25,4.5,LSHFO 0.5,1
45700004063,1547.1000000000001,38.2,LSHFO 0.5,1
45700004065,1547.1000000000001,38.2,LSHFO 0.5,1
45700004067,915.3000000000001,22.6,LSHFO 0.5,2
45700004073,1395.63,34.46,LSHFO 0.5,1
45700004076,753.3000000000001,18.6,LSHFO 0.5,1
45700004086,234.9,5.8,LSHFO 0.5,1
45700004093,0.0,0.0,LSHFO 0.5,2
45700004097,89.10000000000001,2.2,LSHFO 0.5,2
45700004107,243.0,6.0,LSHFO 0.5,1
45700004111,627.75,15.5,LSHFO 0.5,1
45700004125,1850.8500000000001,45.7,LSHFO 0.5,1
45700004127,1786.05,44.1,LSHFO 0.5,1
45700004129,1721.25,42.5,LSHFO 0.5,1
45700004131,2093.85,51.7,LSHFO 0.5,1
45700004133,2049.3,50.6,LSHFO 0.5,1
45700004135,1587.6000000000001,39.2,LSHFO 0.5,1
45700004139,2008.8,49.6,LSHFO 0.5,1
45700004141,2247.75,55.5,LSHFO 0.5,2
45700004151,1822.5,45.0,LSHFO 0.5,1
45700004158,1773.8999999999999,43.8,LSHFO 0.5,1
45700004162,1782.0,44.0,LSHFO 0.5,1
45700004164,1660.5,41.0,LSHFO 0.5,1
45700004166,2106.0,52.0,LSHFO 0.5,1
45700004168,1822.5,45.0,LSHFO 0.5,1
45700004172,1903.5,47.0,LSHFO 0.5,1
45700004174,2065.5,51.0,LSHFO 0.5,1
45700004177,1944.0,48.0,LSHFO 0.5,1
45700004179,1984.5,49.0,LSHFO 0.5,1
45700004181,1984.5,49.0,LSHFO 0.5,1
45700004183,2146.5,53.0,LSHFO 0.5,1
45700004185,1863.0,46.0,LSHFO 0.5,1
45700004187,1822.5,45.0,LSHFO 0.5,1
45700004189,1863.0,46.0,LSHFO 0.5,1
45700004191,1822.5,45.0,LSHFO 0.5,1
45700004193,1822.5,45.0,LSHFO 0.5,1
45700004195,1741.5,43.0,LSHFO 0.5,1
45700004197,1660.5,41.0,LSHFO 0.5,1
45700004199,1579.5,39.0,LSHFO 0.5,1
45700004201,1620.0,40.0,LSHFO 0.5,1
45700004203,1660.5,41.0,LSHFO 0.5,1
45700004205,1579.5,39.0,LSHFO 0.5,1
45700004211,1498.5,37.0,LSHFO 0.5,1
45700004213,486.0,12.0,LSHFO 0.5,2
45700004302,81.0,2.0,LSHFO 0.5,1
45700004309,0.0,0.0,LSHFO 0.5,1
45700004314,81.0,2.0,LSHFO 0.5,1
45700004318,81.0,2.0,LSHFO 0.5,1
45700004322,81.0,2.0,LSHFO 0.5,1
45700004326,81.0,2.0,LSHFO 0.5,1
45700004340,81.0,2.0,LSHFO 0.5,1
45700004349,81.0,2.0,LSHFO 0.5,1
45700004354,688.5,17.0,LSHFO 0.5,1
45700004356,1539.0,38.0,LSHFO 0.5,1
45700004358,1741.5,43.0,LSHFO 0.5,1
45700004360,1215.0,30.0,LSHFO 0.5,1
45700004364,233.28,5.76,LSHFO 0.5,1
45700004366,318.33000000000004,7.86,LSHFO 0.5,1
45700004368,1610.28,39.76,LSHFO 0.5,1
45700004370,1478.25,36.5,LSHFO 0.5,1
45700004372,1764.18,43.56,LSHFO 0.5,1
45700004374,1788.075,44.15,LSHFO 0.5,1
45700004376,1740.6899999999998,42.98,LSHFO 0.5,1
